Month,Zip,ReferralsAll,NoDispositions,ScreenOuts,Assessments,InvestigationsOutOfHome,InvestigationsInHome,InvestigationsWithAtLeast1ChildAge5OrYounger,InvestigationsConfirmed,ChildrenConfirmed,ChildrenRemoved
2007/10,73121,3,,1,,,2,2,1,3,
2007/10,73122,24,,9,2,1,12,7,3,5,3
2007/10,73123,1,,,,,1,,,,
2007/10,73127,66,,24,1,2,39,23,7,12,8
2007/10,73128,4,,1,1,,2,1,1,2,3
2007/10,73129,46,,15,4,2,25,18,3,5,5
2007/10,73130,36,,14,1,4,17,11,7,14,9
2007/10,73131,1,,1,,,,,,,
2007/10,73132,28,,12,2,2,12,7,7,7,2
2007/10,73134,2,,1,,1,,,,,
2007/10,73135,30,,9,6,2,13,5,3,5,2
2007/10,73139,21,,6,3,2,10,8,1,1,2
2007/10,73141,8,,3,,1,4,3,1,1,1
2007/10,73142,8,,2,,,6,3,1,2,2
2007/10,73145,4,,1,1,,2,1,1,3,
2007/10,73149,14,,5,2,,7,6,,,1
2007/10,73150,5,,3,,,2,1,,,
2007/10,73159,56,,26,5,1,24,15,5,9,7
2007/10,73160,103,,64,7,4,28,17,7,10,5
2007/10,73162,10,,4,1,,5,3,2,3,1
2007/10,73165,4,,3,,,1,1,,,
2007/10,73169,3,,2,,,1,,,,
2007/10,73170,25,,14,4,1,6,3,2,3,
2007/10,73173,2,,1,,,1,,,,
2007/10,73179,2,,1,,,1,1,,,
2007/10,74857,10,,6,1,,3,3,,,2
2007/11,73003,23,,10,1,,12,7,4,6,3
2007/11,73007,4,,1,,,3,2,,,
2007/11,73008,34,,14,2,1,17,9,5,10,4
2007/11,73012,7,,1,,1,5,2,2,4,
2007/11,73013,25,,13,,2,10,3,2,2,1
2007/11,73020,17,,5,1,4,7,3,,,
2007/11,73025,1,,,,,1,,,,
2007/11,73034,21,,10,1,,10,5,3,6,1
2007/11,73036,39,,19,6,2,12,8,4,9,5
2007/11,73045,8,,1,2,1,4,2,2,7,6
2007/11,73049,6,,4,,,2,2,,,
2007/11,73054,9,,1,,,8,6,3,8,
2007/11,73064,14,,7,1,,6,2,1,2,
2007/11,73066,1,,1,,,,,,,
2007/11,73071,60,,23,13,1,23,15,3,7,2
2007/11,73072,20,,10,3,1,6,5,1,3,3
2007/11,73084,12,,5,2,2,3,2,2,5,3
2007/11,73102,2,,1,,,1,1,,,
2007/11,73103,4,,2,,,2,,,,
2007/11,73104,2,,,1,,1,,,,
2007/11,73105,9,,4,,,5,2,1,3,4
2007/11,73106,16,,3,,1,12,8,5,7,4
2007/11,73107,26,,8,1,,17,8,7,12,7
2007/11,73108,34,,12,3,1,18,13,7,17,17
2007/11,73109,35,,15,,2,18,11,4,9,6
2007/11,73110,64,,19,4,5,36,25,11,20,11
2007/11,73111,26,,9,2,1,14,12,4,7,4
2007/11,73112,37,,20,2,3,12,6,1,1,
2007/11,73114,24,,9,1,2,12,9,1,5,
2007/11,73115,31,,8,2,3,18,11,2,2,1
2007/11,73116,6,,4,1,,1,,,,
2007/11,73117,15,,7,,1,7,4,,,
2007/11,73118,17,,9,,,8,4,2,3,
2007/11,73119,60,,19,3,3,35,26,8,14,10
2007/11,73120,26,,6,2,3,15,10,3,6,3
2007/11,73121,6,,4,,,2,1,2,2,2
2007/11,73122,21,,12,,2,7,5,2,2,3
2007/11,73127,61,,17,4,,40,20,8,16,17
2007/11,73128,2,,1,,,1,1,,,
2007/11,73129,56,,17,4,4,31,17,5,11,8
2007/11,73130,15,,5,,1,9,4,2,7,
2007/11,73132,39,,13,3,3,20,11,3,6,6
2007/11,73134,3,,,,1,2,2,,,
2007/11,73135,33,,13,3,3,14,8,2,6,3
2007/11,73139,23,,8,2,1,12,8,6,8,5
2007/11,73141,9,,3,1,,5,3,1,3,
2007/11,73142,6,,,1,,5,3,1,1,
2007/11,73145,6,,3,1,,2,1,,,
2007/11,73149,14,,2,1,,11,6,1,1,1
2007/11,73150,2,,1,,1,,,,,
2007/11,73157,2,,1,,,1,1,1,1,
2007/11,73159,37,,14,2,,21,9,5,8,1
2007/11,73160,76,,41,15,,20,8,3,5,1
2007/11,73162,12,,3,2,1,6,3,1,2,
2007/11,73165,5,,2,1,,2,2,1,1,1
2007/11,73169,3,,1,,,2,1,,,4
2007/11,73170,11,,5,1,,5,2,,,
2007/11,74857,10,,5,,2,3,3,1,1,1
2007/12,73003,13,,6,,1,6,5,1,2,
2007/12,73007,2,,2,,,,,,,
2007/12,73008,27,,5,3,2,17,9,4,7,1
2007/12,73012,14,,5,,1,8,3,2,3,2
2007/12,73013,30,,14,,3,13,6,1,2,2
2007/12,73020,13,,4,1,,8,4,3,9,4
2007/12,73025,2,,1,,,1,1,1,2,
2007/12,73034,19,,11,1,,7,4,3,3,
2007/12,73036,31,,13,1,2,15,8,7,11,7
2007/12,73045,3,,,1,,2,1,,,
2007/12,73049,6,,4,,,2,1,,,
2007/12,73054,5,,3,1,,1,,,,
2007/12,73064,13,,4,1,,8,5,1,2,2
2007/12,73071,42,,18,7,2,15,11,2,2,
2007/12,73072,15,,5,6,,4,3,1,1,1
2007/12,73084,7,,2,1,1,3,1,1,1,1
2007/12,73101,2,,1,1,,,,,,
2007/12,73103,3,,1,,,2,,1,1,
2007/12,73104,1,,1,,,,,,,
2007/12,73105,3,,2,,,1,,,,
2007/12,73106,18,,8,1,1,8,7,3,5,4
2007/12,73107,35,,21,1,1,12,7,2,6,6
2007/12,73108,27,,11,,,16,7,6,14,7
2007/12,73109,32,,13,,2,17,13,9,11,11
2007/12,73110,48,,21,2,3,22,16,3,7,1
2007/12,73111,25,,6,2,2,15,10,3,10,7
2007/12,73112,35,,11,3,1,20,15,8,14,9
2007/12,73114,27,,5,,,22,17,6,9,5
2007/12,73115,30,,14,1,1,14,8,1,3,
2007/12,73116,1,,,,,1,1,,,
2007/12,73117,8,,2,1,,5,2,1,1,
2007/12,73118,12,,6,1,,5,2,,,
2007/12,73119,42,,18,3,1,20,11,2,3,2
2007/12,73120,28,,14,3,,11,6,2,2,1
2007/12,73121,3,,3,,,,,,,
2007/12,73122,14,,8,1,,5,4,1,1,1
2007/12,73123,1,,1,,,,,,,
2007/12,73127,39,,12,,1,26,15,5,17,10
2007/12,73128,2,,2,,,,,,,
2007/12,73129,43,,11,5,3,24,15,7,17,9
2007/12,73130,14,,4,1,,9,3,6,7,3
2007/12,73131,1,,,,1,,,,,
2007/12,73132,32,,14,,1,17,11,2,5,4
2007/12,73134,6,,2,1,,3,2,,,
2007/12,73135,24,,10,5,,9,4,1,1,1
2007/12,73136,1,,1,,,,,,,
2007/12,73139,23,,7,,,16,9,1,1,1
2007/12,73141,5,,3,,1,1,,,,
2007/12,73142,4,,1,,,3,1,,,
2007/12,73145,13,,3,2,,8,7,3,4,2
2007/12,73149,12,,5,,1,6,4,1,1,1
2007/12,73150,5,,1,,2,2,1,1,2,2
2007/12,73159,32,,14,,1,17,8,2,2,1
2007/12,73160,62,,34,12,6,10,6,2,4,3
2007/12,73162,14,,7,1,,6,2,,,
2007/12,73165,2,,1,1,,,,,,
2007/12,73169,2,,2,,,,,,,
2007/12,73170,14,,5,2,,7,4,1,1,1
2007/12,73173,1,,,1,,,,,,
2007/12,73179,1,,1,,,,,,,
2007/12,74857,6,,2,1,,3,1,,,
2008/01,73003,16,,8,3,,5,3,2,3,2
2008/01,73007,1,,1,,,,,,,
2008/01,73008,28,,10,1,,17,11,1,1,
2008/01,73012,5,,2,1,,2,,1,1,1
2008/01,73013,27,,14,1,2,10,2,2,4,3
2008/01,73020,15,,5,1,1,8,4,3,4,
2008/01,73025,7,,3,1,,3,2,,,
2008/01,73034,34,,13,3,2,16,14,6,10,2
2008/01,73036,31,,7,1,1,22,10,9,18,9
2008/01,73045,14,,8,,,6,5,2,2,
2008/01,73049,5,,,,1,4,2,3,6,
2008/01,73054,3,,1,,,2,,2,2,
2008/01,73064,18,,10,1,,7,4,2,3,1
2008/01,73071,60,,31,11,1,17,10,6,10,6
2008/01,73072,21,,9,7,,5,3,,,
2008/01,73084,6,,2,,1,3,2,,,
2008/01,73102,4,,2,,1,1,1,1,1,1
2008/01,73103,4,,1,,,3,3,2,7,1
2008/01,73104,4,,3,,,1,1,,,
2008/01,73105,9,,4,,,5,2,2,4,3
2008/01,73106,26,,12,2,,12,6,2,5,4
2008/01,73107,39,,14,1,2,22,15,6,11,13
2008/01,73108,37,,14,3,1,19,14,5,9,3
2008/01,73109,45,,18,1,,26,17,8,17,11
2008/01,73110,50,,16,1,5,28,13,8,21,14
2008/01,73111,30,,10,1,3,16,11,9,12,8
2008/01,73112,30,,12,1,1,16,9,4,8,8
2008/01,73114,30,,9,,1,20,13,6,7,4
2008/01,73115,34,,14,1,1,18,14,5,10,7
2008/01,73116,4,,1,,,3,3,1,1,1
2008/01,73117,15,,8,1,1,5,3,1,1,1
2008/01,73118,15,,5,,,10,6,2,4,
2008/01,73119,68,,24,1,2,41,23,9,19,8
2008/01,73120,25,,10,,,15,9,2,3,2
2008/01,73121,9,,3,1,,5,2,,,1
2008/01,73122,24,,6,2,,16,7,1,3,
2008/01,73127,65,,15,4,3,43,28,12,20,11
2008/01,73128,3,,1,,1,1,,,,
2008/01,73129,52,,18,,4,30,20,10,31,11
2008/01,73130,20,,5,1,,14,7,4,7,3
2008/01,73131,3,,1,1,,1,,,,
2008/01,73132,23,,8,1,,14,11,4,7,6
2008/01,73135,28,,4,5,2,17,11,3,8,5
2008/01,73139,22,,6,4,1,11,9,,,
2008/01,73140,1,,,,1,,,,,
2008/01,73141,1,,1,,,,,,,
2008/01,73142,10,,2,,1,7,2,,,
2008/01,73145,1,,1,,,,,,,
2008/01,73149,8,,3,1,,4,4,,,
2008/01,73150,1,,1,,,,,,,
2008/01,73157,1,,1,,,,,,,
2008/01,73159,28,,15,5,1,7,3,2,4,4
2008/01,73160,52,,26,7,2,17,11,1,1,
2008/01,73162,21,,7,2,,12,3,2,3,1
2008/01,73165,6,,6,,,,,,,
2008/01,73169,2,,1,,,1,1,,,
2008/01,73170,13,,5,1,1,6,3,2,4,3
2008/01,74857,16,,6,2,,8,5,,,
2008/02,73003,17,,7,,1,9,3,1,1,
2008/02,73008,26,,8,2,1,15,9,6,10,8
2008/02,73012,5,,2,1,,2,,,,
2008/02,73013,23,,12,3,,8,2,,,
2008/02,73020,21,,5,,2,14,5,5,9,3
2008/02,73025,2,,1,,,1,,,,
2008/02,73034,24,,10,4,1,9,3,3,4,
2008/02,73036,29,,10,,4,15,7,5,9,
2008/02,73045,19,,8,6,,5,,1,1,
2008/02,73049,5,,2,1,,2,2,1,4,4
2008/02,73054,7,,2,2,1,2,,1,1,1
2008/02,73064,14,,7,2,1,4,3,,,
2008/02,73066,4,,2,,,2,1,1,3,
2008/02,73071,47,,26,7,1,13,10,1,1,7
2008/02,73072,25,,12,4,1,8,7,5,7,8
2008/02,73084,15,,5,,2,8,5,4,10,4
2008/02,73102,2,,,,1,1,1,,,
2008/02,73103,5,,3,1,,1,,,,
2008/02,73104,2,,,,,2,,,,
2008/02,73105,4,,,,,4,3,3,5,3
2008/02,73106,29,,8,5,2,14,10,5,13,7
2008/02,73107,50,,23,6,1,20,10,9,20,19
2008/02,73108,37,,17,4,,16,8,9,15,7
2008/02,73109,42,,14,4,,24,14,6,13,7
2008/02,73110,50,,19,6,1,24,15,7,18,6
2008/02,73111,24,,8,1,3,12,7,2,2,6
2008/02,73112,35,,6,5,1,23,19,10,16,5
2008/02,73114,40,,12,5,2,21,13,9,23,11
2008/02,73115,34,,12,5,,17,11,6,12,6
2008/02,73116,6,,1,1,,4,,2,2,1
2008/02,73117,18,,8,1,2,7,6,1,1,1
2008/02,73118,25,,16,1,1,7,2,2,4,3
2008/02,73119,55,,20,6,,29,21,5,9,3
2008/02,73120,35,,14,2,1,18,9,6,7,1
2008/02,73121,1,,1,,,,,,,
2008/02,73122,20,,6,2,1,11,8,3,5,4
2008/02,73127,50,,17,,,33,19,9,17,13
2008/02,73128,7,,1,,1,5,3,,,
2008/02,73129,45,1,17,7,,20,15,6,21,6
2008/02,73130,21,,6,6,,9,6,1,2,2
2008/02,73132,36,,11,3,2,20,12,3,3,2
2008/02,73134,3,,1,1,,1,1,,,
2008/02,73135,23,,8,3,2,10,5,2,4,4
2008/02,73137,1,,,,1,,,,,
2008/02,73139,30,,10,6,1,13,10,3,3,7
2008/02,73141,5,,1,2,1,1,,,,
2008/02,73142,10,,1,2,1,6,4,1,2,
2008/02,73145,5,,1,,,4,3,4,5,
2008/02,73149,13,,3,,1,9,4,,,
2008/02,73150,2,,,,,2,1,2,6,4
2008/02,73151,1,,1,,,,,,,
2008/02,73159,25,,9,1,,15,10,2,2,2
2008/02,73160,60,,34,11,3,12,7,2,2,1
2008/02,73162,21,,7,3,2,9,3,1,1,1
2008/02,73165,8,,3,1,,4,3,,,
2008/02,73170,21,,13,1,1,6,3,2,4,1
2008/02,73179,2,,1,,,1,1,,,
2008/02,74857,4,,2,1,1,,,,,
2008/03,73003,12,,7,1,,4,1,2,2,1
2008/03,73008,32,,11,2,2,17,11,8,12,10
2008/03,73012,6,,2,1,,3,1,,,
2008/03,73013,37,,16,3,3,15,8,6,12,5
2008/03,73020,22,,12,2,2,6,3,,,
2008/03,73025,3,,1,1,,1,,,,
2008/03,73034,27,,7,1,,19,14,5,6,3
2008/03,73036,49,,18,4,1,26,15,3,7,
2008/03,73045,10,,5,,,5,2,1,2,
2008/03,73049,6,,,1,1,4,3,2,1,1
2008/03,73054,3,,,,,3,1,2,3,3
2008/03,73064,18,,6,2,2,8,4,2,4,
2008/03,73071,59,,26,14,1,18,14,3,4,4
2008/03,73072,26,,10,10,1,5,2,1,1,1
2008/03,73084,10,,5,1,,4,2,,,
2008/03,73101,1,,1,,,,,,,
2008/03,73102,1,,1,,,,,,,
2008/03,73103,2,,1,,,1,1,,,
2008/03,73105,14,,6,1,1,6,4,2,4,1
2008/03,73106,30,,17,4,,9,5,3,4,4
2008/03,73107,31,,12,4,,15,11,6,11,6
2008/03,73108,36,,12,3,2,19,16,11,24,15
2008/03,73109,42,,19,3,1,19,13,4,4,2
2008/03,73110,67,,26,6,2,33,21,6,12,1
2008/03,73111,23,,4,,1,18,11,7,11,9
2008/03,73112,29,,13,2,,14,12,5,18,9
2008/03,73113,1,,,,1,,,,,
2008/03,73114,29,,14,,2,13,9,4,15,12
2008/03,73115,42,,18,6,,18,8,4,5,1
2008/03,73116,4,,1,,,3,1,1,1,
2008/03,73117,15,,2,1,,12,7,3,7,7
2008/03,73118,18,,10,1,1,6,3,4,6,3
2008/03,73119,57,,18,5,5,29,20,13,27,17
2008/03,73120,33,,10,3,1,19,12,4,7,3
2008/03,73122,18,,4,3,1,10,8,4,9,3
2008/03,73127,61,,23,5,1,32,20,9,18,16
2008/03,73128,8,,3,,,5,3,1,2,2
2008/03,73129,57,,21,5,1,30,19,5,7,3
2008/03,73130,20,,8,1,,11,4,6,10,7
2008/03,73132,32,,14,2,1,15,9,2,4,3
2008/03,73134,1,,,,1,,,,,
2008/03,73135,28,,6,2,,20,12,2,2,2
2008/03,73139,37,,17,3,1,16,11,5,5,4
2008/03,73141,2,,,,,2,1,,,
2008/03,73142,12,,5,1,,6,,2,3,
2008/03,73145,6,,1,1,,4,2,1,1,
2008/03,73149,9,,3,1,1,4,2,,,
2008/03,73150,6,,6,,,,,,,
2008/03,73157,3,,3,,,,,,,
2008/03,73159,31,,11,3,1,16,10,3,8,2
2008/03,73160,78,,46,14,1,17,11,2,2,
2008/03,73162,4,,,1,,3,1,,,
2008/03,73165,2,,2,,,,,,,
2008/03,73169,4,,2,,,2,2,,,
2008/03,73170,18,,10,3,,5,3,1,3,3
2008/03,73179,1,,,,,1,1,1,2,2
2008/03,73199,1,,1,,,,,,,
2008/03,74857,16,,8,1,1,6,3,2,3,3
2008/04,73003,18,,6,1,,11,6,3,5,3
2008/04,73007,1,,,,,1,,1,2,
2008/04,73008,31,,14,3,2,12,3,3,5,2
2008/04,73012,7,,2,1,,4,1,,,
2008/04,73013,28,,12,3,1,12,7,3,4,2
2008/04,73020,22,,7,4,1,10,5,1,1,1
2008/04,73025,4,,,,1,3,1,,,
2008/04,73034,37,,16,4,3,14,9,6,12,8
2008/04,73036,37,,17,2,,18,14,7,15,11
2008/04,73045,18,,8,4,1,5,3,2,4,
2008/04,73049,7,,3,1,,3,3,2,6,1
2008/04,73054,5,,2,,,3,3,,,
2008/04,73064,15,,6,2,1,6,4,2,2,
2008/04,73066,1,,,,,1,,,,
2008/04,73071,59,,32,9,,18,11,2,4,1
2008/04,73072,33,,21,10,,2,1,,,
2008/04,73084,15,,3,1,3,8,5,2,4,
2008/04,73102,3,,1,1,,1,1,1,1,1
2008/04,73103,7,,1,3,,3,2,1,1,
2008/04,73104,6,,2,2,,2,1,,,
2008/04,73105,4,,1,,,3,2,1,2,2
2008/04,73106,38,,15,2,2,19,13,6,9,4
2008/04,73107,44,,11,4,1,28,21,4,7,
2008/04,73108,29,,8,2,,19,11,3,4,4
2008/04,73109,32,,15,,1,16,9,5,8,7
2008/04,73110,73,,32,6,4,31,16,4,4,
2008/04,73111,24,,8,,1,15,7,3,4,4
2008/04,73112,33,,13,4,1,15,12,5,11,6
2008/04,73114,45,,14,3,5,23,10,9,12,7
2008/04,73115,46,,13,3,2,28,13,2,2,
2008/04,73116,7,,5,1,,1,1,,,
2008/04,73117,18,,9,1,1,7,6,1,1,
2008/04,73118,27,,11,5,1,10,5,2,3,6
2008/04,73119,76,,36,5,3,32,17,6,11,6
2008/04,73120,20,,9,1,2,8,5,,,
2008/04,73121,2,,1,1,,,,,,
2008/04,73122,17,,6,3,,8,4,,,
2008/04,73127,70,,25,2,2,41,22,7,13,2
2008/04,73128,1,,1,,,,,,,
2008/04,73129,52,,18,3,2,29,14,7,10,9
2008/04,73130,28,,11,3,3,11,9,2,4,2
2008/04,73131,2,,,1,,1,,,,
2008/04,73132,31,,9,1,2,19,11,5,6,3
2008/04,73135,46,,19,4,2,21,12,5,7,7
2008/04,73139,30,,9,4,1,16,11,4,5,2
2008/04,73141,5,,2,1,,2,1,,,
2008/04,73142,6,,2,,1,3,,,,
2008/04,73145,5,,3,,,2,2,,,
2008/04,73146,1,,1,,,,,,,
2008/04,73148,1,,1,,,,,,,
2008/04,73149,16,,6,2,1,7,3,1,2,2
2008/04,73150,5,,2,,,3,2,,,2
2008/04,73151,2,,1,,,1,1,,,
2008/04,73156,2,,,,,2,2,,,
2008/04,73157,1,,1,,,,,,,
2008/04,73159,44,,19,,2,23,15,4,4,3
2008/04,73160,75,,46,9,4,16,8,5,9,3
2008/04,73162,16,,6,1,3,6,1,,,
2008/04,73165,6,,4,1,,1,1,,,
2008/04,73170,30,,13,7,1,9,3,4,4,1
2008/04,73179,3,,1,,1,1,1,,,
2008/04,74857,18,,10,5,,3,1,1,2,
2008/05,73003,14,,4,3,,7,6,,,
2008/05,73007,1,,,,1,,,,,
2008/05,73008,23,,7,1,1,14,8,3,3,3
2008/05,73012,11,,7,,,4,1,,,
2008/05,73013,15,,5,3,,7,5,2,7,7
2008/05,73020,11,,6,,1,4,3,,,
2008/05,73025,2,,2,,,,,,,
2008/05,73034,9,,3,2,,4,1,1,1,2
2008/05,73036,42,,19,5,2,16,10,4,10,8
2008/05,73045,9,,2,1,,6,3,3,7,
2008/05,73049,6,,2,1,,3,,1,2,
2008/05,73054,3,,3,,,,,,,
2008/05,73064,21,,13,1,1,6,1,,,
2008/05,73066,1,,,1,,,,,,
2008/05,73071,45,,31,5,,9,7,4,7,7
2008/05,73072,25,,16,6,,3,2,2,2,1
2008/05,73084,11,,5,,2,4,2,2,3,3
2008/05,73103,4,,1,,,3,3,1,1,4
2008/05,73104,4,,2,1,,1,,,,
2008/05,73105,7,,3,,1,3,2,1,1,1
2008/05,73106,33,,11,3,,19,13,2,4,4
2008/05,73107,50,,14,4,2,30,20,6,10,5
2008/05,73108,20,,4,1,,15,9,4,9,8
2008/05,73109,42,,21,2,3,16,6,3,4,8
2008/05,73110,49,,15,5,,29,15,8,18,4
2008/05,73111,40,,17,2,4,17,9,3,4,2
2008/05,73112,44,,14,6,4,20,14,5,8,7
2008/05,73114,40,,23,2,2,13,4,3,6,6
2008/05,73115,43,,8,2,2,31,14,7,23,14
2008/05,73116,5,,3,1,,1,1,,,
2008/05,73117,23,,7,1,4,11,9,5,9,7
2008/05,73118,17,,6,3,,8,6,3,3,
2008/05,73119,70,,24,9,3,34,19,9,14,7
2008/05,73120,32,,9,3,5,15,4,1,1,2
2008/05,73121,4,,2,,,2,1,1,1,1
2008/05,73122,21,,9,2,2,8,6,3,5,3
2008/05,73127,85,,23,9,1,52,34,12,25,19
2008/05,73128,6,,5,,,1,,1,1,
2008/05,73129,57,,16,3,2,36,23,6,10,8
2008/05,73130,24,,13,4,2,5,2,2,7,1
2008/05,73131,2,,1,,1,,,,,
2008/05,73132,36,,18,4,,14,10,2,4,4
2008/05,73134,5,,3,,2,,,,,
2008/05,73135,44,,16,5,1,22,14,5,10,7
2008/05,73139,27,,17,1,3,6,4,,,
2008/05,73141,5,,1,1,,3,2,1,2,2
2008/05,73142,6,,3,1,1,1,,,,
2008/05,73145,4,,1,1,,2,2,,,
2008/05,73149,8,,,1,,7,5,1,2,2
2008/05,73150,8,,5,,,3,1,,,
2008/05,73159,30,,11,4,,15,9,4,8,5
2008/05,73160,73,,39,19,2,13,8,2,3,
2008/05,73162,15,,1,6,1,7,2,,,
2008/05,73165,5,,3,,,2,1,,,
2008/05,73169,6,,3,,,3,,,,
2008/05,73170,25,,15,5,1,4,3,1,1,
2008/05,73173,1,,1,,,,,,,
2008/05,73179,2,,2,,,,,,,
2008/05,74857,2,,2,,,,,,,
2008/06,73003,19,,8,2,1,8,5,1,2,2
2008/06,73008,25,,9,2,1,13,10,2,2,2
2008/06,73012,7,,2,1,1,3,2,,,
2008/06,73013,17,,8,2,,7,2,1,3,2
2008/06,73020,20,,8,2,2,8,7,4,8,4
2008/06,73025,3,,1,,,2,2,,,
2008/06,73034,5,,1,2,1,1,1,,,
2008/06,73036,17,,8,1,1,7,5,2,2,
2008/06,73045,18,,8,3,1,6,1,,,
2008/06,73049,2,,,,,2,1,1,1,1
2008/06,73054,4,,1,1,,2,2,,,
2008/06,73064,24,,8,1,4,11,8,4,7,3
2008/06,73066,1,,1,,,,,,,
2008/06,73071,33,,18,5,1,9,8,4,10,7
2008/06,73072,26,,13,6,,7,5,,,
2008/06,73084,9,,2,4,,3,3,1,3,3
2008/06,73097,1,,,1,,,,,,
2008/06,73102,3,,2,,1,,,,,
2008/06,73103,6,,1,,,5,4,2,4,3
2008/06,73104,4,,1,1,,2,2,,,
2008/06,73105,13,,6,,2,5,1,,,
2008/06,73106,16,,9,2,,5,5,1,2,
2008/06,73107,27,,8,5,2,12,7,3,3,
2008/06,73108,28,,5,2,,21,19,9,15,12
2008/06,73109,38,,15,5,1,17,12,4,7,6
2008/06,73110,45,,15,7,1,22,20,9,17,10
2008/06,73111,25,,11,2,,12,7,3,9,10
2008/06,73112,39,,18,3,,18,14,3,2,
2008/06,73114,31,,13,5,3,10,8,4,12,13
2008/06,73115,48,,11,8,2,27,11,5,11,12
2008/06,73116,5,,,,,5,5,1,1,
2008/06,73117,10,,3,,,7,4,1,1,1
2008/06,73118,24,,8,4,2,10,9,,,
2008/06,73119,75,,37,4,2,32,18,12,20,19
2008/06,73120,15,,4,,1,10,8,1,2,2
2008/06,73121,2,,,,,2,1,,,
2008/06,73122,18,,5,6,,7,4,,,
2008/06,73127,62,,19,6,1,36,30,12,18,11
2008/06,73128,7,,2,1,1,3,1,1,2,2
2008/06,73129,37,,9,7,2,19,11,5,13,11
2008/06,73130,25,,10,3,2,10,5,1,3,1
2008/06,73131,4,,1,1,,2,1,,,
2008/06,73132,17,,6,4,,7,3,1,1,4
2008/06,73134,1,,1,,,,,,,
2008/06,73135,37,,10,7,4,16,13,,,2
2008/06,73139,22,,13,3,,6,5,2,2,2
2008/06,73140,1,,,1,,,,,,
2008/06,73141,5,,2,1,,2,1,,,
2008/06,73142,2,,,1,,1,,,,
2008/06,73143,1,,1,,,,,,,
2008/06,73145,3,,1,,,2,2,,,
2008/06,73149,11,,3,2,,6,5,1,1,1
2008/06,73150,5,,2,,1,2,1,1,1,1
2008/06,73157,1,,,,,1,1,,,
2008/06,73159,33,,7,5,2,19,11,5,6,4
2008/06,73160,53,,31,10,1,11,7,3,6,5
2008/06,73162,9,,2,2,1,4,2,,,
2008/06,73165,3,,1,,,2,1,,,
2008/06,73169,1,,,,,1,,,,
2008/06,73170,11,,3,3,,5,4,1,2,
2008/06,73173,1,,,,,1,1,,,
2008/06,73179,1,,1,,,,,,,
2008/06,74857,9,,3,3,,3,2,,,
2008/07,73003,20,,10,,1,9,5,3,5,
2008/07,73008,29,,11,4,1,13,11,1,4,4
2008/07,73012,6,,4,,1,1,1,,,
2008/07,73013,19,,8,1,1,9,5,2,4,2
2008/07,73020,18,,6,2,,10,7,2,2,3
2008/07,73025,1,,,,,1,1,1,2,
2008/07,73034,18,,4,5,,9,4,1,2,5
2008/07,73036,53,,15,4,1,33,22,15,25,10
2008/07,73045,21,,6,2,,13,8,,,
2008/07,73049,4,,3,,1,,,,,
2008/07,73054,3,,1,,,2,1,,,
2008/07,73064,29,,17,1,2,9,6,3,4,2
2008/07,73066,3,,1,,,2,1,1,1,1
2008/07,73071,52,,28,6,1,17,14,4,4,4
2008/07,73072,26,,14,1,,11,7,1,4,
2008/07,73084,4,,1,2,,1,1,,,
2008/07,73102,1,,1,,,,,,,
2008/07,73103,4,,,,,4,2,,,
2008/07,73104,2,,1,,,1,,,,
2008/07,73105,11,,5,,2,4,3,1,2,
2008/07,73106,15,,8,,1,6,3,1,3,
2008/07,73107,48,,15,11,2,20,16,5,8,6
2008/07,73108,25,,10,,1,14,11,4,9,7
2008/07,73109,42,,12,4,2,24,16,7,7,7
2008/07,73110,52,,20,6,3,23,14,5,9,3
2008/07,73111,29,,14,3,,12,8,1,1,
2008/07,73112,32,,10,4,3,15,13,6,14,9
2008/07,73114,49,,15,5,6,23,14,6,13,11
2008/07,73115,31,,12,5,3,11,10,1,5,4
2008/07,73116,7,,3,1,1,2,2,,,
2008/07,73117,12,,3,,2,7,3,,,
2008/07,73118,22,,12,,,10,3,3,3,
2008/07,73119,54,,20,8,,26,22,7,14,9
2008/07,73120,16,,7,2,1,6,3,1,1,2
2008/07,73121,3,,,,1,2,2,,,
2008/07,73122,23,,7,2,,14,8,4,11,5
2008/07,73127,49,,22,7,,20,17,5,14,13
2008/07,73128,5,,1,,,4,4,2,6,6
2008/07,73129,39,,8,6,1,24,20,8,24,13
2008/07,73130,29,,13,4,1,11,6,3,4,6
2008/07,73131,1,,1,,,,,,,
2008/07,73132,29,,10,2,1,16,10,3,7,8
2008/07,73134,1,,,1,,,,,,
2008/07,73135,37,,9,2,4,22,14,4,8,6
2008/07,73139,36,,16,5,1,14,12,5,5,2
2008/07,73140,1,,,,,1,,,,
2008/07,73141,9,,4,2,1,2,,1,2,1
2008/07,73142,1,,,,,1,1,,,
2008/07,73145,8,,2,3,,3,3,3,4,2
2008/07,73147,1,,1,,,,,,,
2008/07,73149,8,,1,1,,6,5,1,2,
2008/07,73150,4,,1,,1,2,2,,,
2008/07,73157,1,,1,,,,,,,
2008/07,73159,53,,19,4,2,28,20,7,14,13
2008/07,73160,69,,41,8,2,18,11,1,1,
2008/07,73162,14,,6,,4,4,2,,,
2008/07,73165,4,,2,1,,1,1,,,
2008/07,73169,3,,,1,,2,,,,
2008/07,73170,19,,13,2,,4,2,1,1,1
2008/07,73179,1,,1,,,,,,,
2008/07,74857,12,,8,4,,,,,,
2008/08,73003,23,,11,3,,9,4,1,2,2
